id_pedido,data_venda,id_cliente,cliente,segmento,regiao,uf,id_produto,produto,categoria,canal_venda,vendedor,forma_pagamento,quantidade,preco_unitario,desconto_pct,receita_bruta,valor_desconto,receita_liquida,custo_total,lucro,status_pedido,prazo_entrega_dias,avaliacao_cliente
V00900,2026-05-17,C003,Casa Norte,B2C,Norte,AM,P008,Webcam Full HD,Acessórios,Representante,Diego Alves,Pix,2,229.11,0.1,458.22,45.82,412.4,176.94,235.46,Concluída,7,4.0
V00901,2025-02-12,C007,Loja Avenida,B2C,Centro-Oeste,GO,P007,Mesa Office,Móveis,Marketplace,Carla Mendes,Transferência,5,777.96,0.03,3889.8,116.69,3773.11,2279.05,1494.06,Concluída,4,4.0
V00902,2026-06-22,C010,Tech Mais,B2C,Sudeste,SP,P010,Carregador USB-C,Telefonia,Loja Física,Fernanda Rocha,Cartão Crédito,2,111.73,0.08,223.46,17.88,205.58,82.74,122.84,Concluída,5,4.0
V00903,2025-02-13,C008,Prime Atacado,B2B,Sul,RS,P008,Webcam Full HD,Acessórios,E-commerce,Fernanda Rocha,Transferência,2,232.12,0.05,464.24,23.21,441.03,184.3,256.73,Concluída,2,5.0
V00904,2026-02-01,C001,Alfa Distribuidora,B2B,Sudeste,SP,P009,Smartphone X,Telefonia,Loja Física,Bruno Lima,Boleto,3,2856.18,0.0,8568.54,0.0,8568.54,5551.92,3016.62,Concluída,10,4.0
V00905,2025-11-08,C008,Prime Atacado,B2B,Sul,RS,P007,Mesa Office,Móveis,Representante,Diego Alves,Pix,3,711.04,0.0,2133.12,0.0,2133.12,1353.33,779.79,Concluída,4,4.0
V00906,2025-02-25,C007,Loja Avenida,B2C,Centro-Oeste,GO,P005,Headset Gamer,Acessórios,E-commerce,Diego Alves,Transferência,4,224.88,0.0,899.52,0.0,899.52,421.24,478.28,Concluída,3,5.0
V00907,2025-04-26,C002,Beta Varejo,B2B,Sudeste,MG,P009,Smartphone X,Telefonia,E-commerce,Fernanda Rocha,Pix,4,3027.9,0.0,12111.6,0.0,12111.6,7390.6,4721.0,Concluída,15,5.0
V00908,2025-11-28,C007,Loja Avenida,B2C,Centro-Oeste,GO,P007,Mesa Office,Móveis,Marketplace,Ana Souza,Pix,4,703.26,0.03,2813.04,84.39,2728.65,1594.0,1134.65,Concluída,10,
V00909,2025-07-26,C008,Prime Atacado,B2B,Sul,RS,P010,Carregador USB-C,Telefonia,Marketplace,Ana Souza,Boleto,3,110.09,0.1,330.27,33.03,297.24,131.19,166.05,Concluída,4,4.0
V00910,2025-05-07,C006,Mercado Central,B2B,Nordeste,BA,P003,Teclado Mecânico,Acessórios,Loja Física,Ana Souza,Transferência,3,320.06,0.03,960.18,28.81,931.37,428.13,503.24,Concluída,4,5.0
V00911,2026-06-21,C006,Mercado Central,B2B,Nordeste,BA,P002,Mouse Wireless,Acessórios,Marketplace,Fernanda Rocha,Pix,4,92.57,0.1,370.28,37.03,333.25,164.8,168.45,Concluída,2,5.0
V00912,2026-01-25,C007,Loja Avenida,B2C,Centro-Oeste,GO,P009,Smartphone X,Telefonia,Loja Física,Bruno Lima,Boleto,5,3116.2,0.1,15581.0,1558.1,14022.9,10178.15,3844.75,Concluída,2,4.0
V00913,2025-06-16,C010,Tech Mais,B2C,Sudeste,SP,P003,Teclado Mecânico,Acessórios,E-commerce,Bruno Lima,Cartão Crédito,2,332.25,0.03,664.5,19.93,644.57,305.56,339.01,Concluída,5,2.0
V00914,2025-11-13,C007,Loja Avenida,B2C,Centro-Oeste,GO,P005,Headset Gamer,Acessórios,Marketplace,Carla Mendes,Pix,2,255.61,0.05,511.22,25.56,485.66,230.64,255.02,Concluída,4,4.0
V00915,2025-07-27,C002,Beta Varejo,B2B,Sudeste,MG,P003,Teclado Mecânico,Acessórios,Loja Física,Fernanda Rocha,Boleto,2,348.33,0.05,696.66,34.83,661.83,312.86,348.97,Concluída,7,2.0
V00916,2026-05-25,C001,Alfa Distribuidora,B2B,Sudeste,SP,P008,Webcam Full HD,Acessórios,Marketplace,Fernanda Rocha,Cartão Crédito,6,204.2,0.0,1225.2,0.0,1225.2,546.6,678.6,Pendente,2,4.0
V00917,2025-09-01,C010,Tech Mais,B2C,Sudeste,SP,P008,Webcam Full HD,Acessórios,E-commerce,Fernanda Rocha,Transferência,6,207.3,0.0,1243.8,0.0,1243.8,538.08,705.72,Concluída,10,5.0
V00918,2026-03-29,C008,Prime Atacado,B2B,Sul,RS,P007,Mesa Office,Móveis,Loja Física,Fernanda Rocha,Cartão Crédito,3,871.6,0.03,2614.8,78.44,2536.36,1200.33,1336.03,Concluída,4,3.0
V00919,2025-10-12,C004,Delta Store,B2B,Sul,PR,P009,Smartphone X,Telefonia,E-commerce,Ana Souza,Pix,8,2992.38,0.0,23939.04,0.0,23939.04,16257.28,7681.76,Concluída,10,5.0
V00920,2025-12-24,C003,Casa Norte,B2C,Norte,AM,P001,Notebook Pro 14,Informática,Loja Física,Bruno Lima,Cartão Crédito,3,4495.78,0.03,13487.34,404.62,13082.72,9328.29,3754.43,Concluída,3,4.0
V00921,2025-11-02,C010,Tech Mais,B2C,Sudeste,SP,P010,Carregador USB-C,Telefonia,Representante,Ana Souza,Cartão Crédito,2,99.51,0.05,199.02,9.95,189.07,77.78,111.29,Concluída,5,
V00922,2025-07-02,C002,Beta Varejo,B2B,Sudeste,MG,P007,Mesa Office,Móveis,E-commerce,Carla Mendes,Pix,3,712.91,0.03,2138.73,64.16,2074.57,1382.1,692.47,Pendente,4,4.0
V00923,2026-01-04,C008,Prime Atacado,B2B,Sul,RS,P010,Carregador USB-C,Telefonia,Loja Física,Ana Souza,Boleto,6,103.63,0.05,621.78,31.09,590.69,250.26,340.43,Concluída,4,4.0
V00924,2026-01-24,C006,Mercado Central,B2B,Nordeste,BA,P006,Cadeira Ergonômica,Móveis,Loja Física,Diego Alves,Cartão Crédito,4,1496.79,0.0,5987.16,0.0,5987.16,3709.92,2277.24,Concluída,5,2.0
V00925,2025-05-18,C005,E-commerce Livre,B2C,Sudeste,RJ,P008,Webcam Full HD,Acessórios,Loja Física,Carla Mendes,Boleto,8,224.41,0.05,1795.28,89.76,1705.52,769.2,936.32,Concluída,15,5.0
V00926,2026-06-22,C009,Shopping Mix,B2C,Nordeste,PE,P007,Mesa Office,Móveis,ecommerce,Bruno Lima,Cartão Crédito,8,790.74,0.0,6325.92,0.0,6325.92,3491.84,2834.08,Concluída,5,4.0
V00927,2026-06-26,C002,Beta Varejo,B2B,Sudeste,MG,P010,Carregador USB-C,Telefonia,Loja Física,Diego Alves,Boleto,3,99.24,0.0,297.72,0.0,297.72,127.05,170.67,Pendente,4,4.0
V00928,2025-11-21,C007,Loja Avenida,B2C,Centro-Oeste,GO,P010,Carregador USB-C,Telefonia,Representante,Fernanda Rocha,Boleto,4,113.61,0.0,454.44,0.0,454.44,167.0,287.44,Concluída,15,3.0
V00929,2026-05-24,C003,Casa Norte,B2C,Norte,AM,P010,Carregador USB-C,Telefonia,Marketplace,Diego Alves,Pix,2,99.63,0.0,199.26,0.0,199.26,89.08,110.18,Concluída,2,4.0
V00930,2025-10-25,C010,Tech Mais,B2C,Sudeste,SP,P004,Monitor 24,Informática,E-commerce,Ana Souza,Cartão Crédito,1,817.6,0.08,817.6,65.41,752.19,645.91,106.28,Devolvida,7,5.0
V00931,2025-05-01,C001,Alfa Distribuidora,B2B,Sudeste,SP,P008,Webcam Full HD,Acessórios,E-commerce,Fernanda Rocha,Transferência,1,225.17,0.08,225.17,18.01,207.16,95.75,111.41,Concluída,3,5.0
V00932,2025-12-08,C007,Loja Avenida,B2C,Centro-Oeste,GO,P001,Notebook Pro 14,Informática,Representante,Fernanda Rocha,Pix,4,4686.22,0.0,18744.88,0.0,18744.88,11719.56,7025.32,Concluída,7,3.0
V00933,2025-10-16,C001,Alfa Distribuidora,B2B,Sudeste,SP,P004,Monitor 24,Informática,Representante,Ana Souza,Boleto,1,996.52,0.0,996.52,0.0,996.52,652.91,343.61,Concluída,7,5.0
V00934,2025-11-28,C005,E-commerce Livre,B2C,Sudeste,RJ,P009,Smartphone X,Telefonia,Loja Física,,Boleto,6,3090.53,0.0,18543.18,0.0,18543.18,11090.88,7452.3,Concluída,5,5.0
V00935,2025-01-30,C006,Mercado Central,B2B,Nordeste,BA,P007,Mesa Office,Móveis,E-commerce,Bruno Lima,Boleto,2,806.16,0.0,1612.32,0.0,1612.32,915.8,696.52,Pendente,3,4.0
V00936,2026-05-01,C006,Mercado Central,B2B,Nordeste,BA,P008,Webcam Full HD,Acessórios,Loja Física,Bruno Lima,Transferência,1,214.83,0.03,214.83,6.44,208.39,85.14,123.25,Concluída,4,4.0
V00937,2025-12-10,C003,Casa Norte,B2C,Norte,AM,P008,Webcam Full HD,Acessórios,Marketplace,Diego Alves,Cartão Crédito,3,189.39,0.08,568.17,45.45,522.72,283.05,239.67,Concluída,2,5.0
V00938,2025-11-20,C009,Shopping Mix,B2C,Nordeste,PE,P005,Headset Gamer,Acessórios,Loja Física,Bruno Lima,Boleto,8,228.68,0.0,1829.44,0.0,1829.44,800.56,1028.88,Concluída,3,4.0
V00939,2025-06-02,C006,Mercado Central,B2B,Nordeste,BA,P002,Mouse Wireless,Acessórios,Representante,Ana Souza,Boleto,4,97.21,0.0,388.84,0.0,388.84,151.32,237.52,Concluída,2,2.0
V00940,2025-06-19,C007,Loja Avenida,B2C,Centro-Oeste,GO,P009,Smartphone X,Telefonia,ecommerce,Bruno Lima,Cartão Crédito,6,2567.97,0.05,15407.82,770.39,14637.43,12897.0,1740.43,Concluída,4,5.0
V00941,2025-02-02,C005,E-commerce Livre,B2C,Sudeste,RJ,P006,Cadeira Ergonômica,Móveis,Representante,Diego Alves,Cartão Crédito,6,1494.75,0.05,8968.5,448.42,8520.08,4883.76,3636.32,Concluída,4,4.0
V00942,2026-01-16,C008,Prime Atacado,B2B,Sul,RS,P004,Monitor 24,Informática,Marketplace,Carla Mendes,Pix,1,838.41,0.08,838.41,67.07,771.34,611.04,160.3,Concluída,4,5.0
V00943,2025-06-29,C009,Shopping Mix,B2C,Nordeste,PE,P005,Headset Gamer,Acessórios,Loja Física,Carla Mendes,Cartão Crédito,4,230.38,0.0,921.52,0.0,921.52,405.44,516.08,Pendente,5,4.0
V00944,2026-03-31,C004,Delta Store,B2B,Sul,PR,P002,Mouse Wireless,Acessórios,Loja Física,Diego Alves,Pix,3,93.15,0.08,279.45,22.36,257.09,115.62,141.47,Concluída,3,4.0
V00945,2026-05-11,C004,Delta Store,B2B,Sul,PR,P006,Cadeira Ergonômica,Móveis,Representante,Carla Mendes,Pix,8,1306.58,0.08,10452.64,836.21,9616.43,7360.48,2255.95,Concluída,2,3.0
V00946,2025-05-16,C002,Beta Varejo,B2B,Sudeste,MG,P009,Smartphone X,Telefonia,E-commerce,Ana Souza,Transferência,4,2643.0,0.0,10572.0,0.0,10572.0,8001.64,2570.36,Concluída,2,4.0
V00947,2025-04-29,C007,Loja Avenida,B2C,Centro-Oeste,GO,P009,Smartphone X,Telefonia,Loja Física,Carla Mendes,Cartão Crédito,3,2853.15,0.08,8559.45,684.76,7874.69,5648.37,2226.32,Cancelada,5,5.0
V00948,2025-12-08,C010,Tech Mais,B2C,Sudeste,SP,P002,Mouse Wireless,Acessórios,Marketplace,Ana Souza,Cartão Crédito,4,94.11,0.0,376.44,0.0,376.44,158.04,218.4,Concluída,5,4.0
V00949,2025-01-24,C009,Shopping Mix,B2C,Nordeste,PE,P005,Headset Gamer,Acessórios,Representante,Bruno Lima,Boleto,6,247.01,0.0,1482.06,0.0,1482.06,630.6,851.46,Concluida,7,4.0
V00950,2025-10-21,C004,Delta Store,B2B,Sul,PR,P004,Monitor 24,Informática,Representante,Fernanda Rocha,Boleto,6,853.41,0.0,5120.46,0.0,5120.46,3959.22,1161.24,Devolvida,5,5.0
V00951,2025-10-07,C008,Prime Atacado,B2B,Sul,RS,P002,Mouse Wireless,Acessórios,E-commerce,Bruno Lima,Boleto,1,103.58,0.0,103.58,0.0,103.58,36.18,67.4,Concluída,4,4.0
V00952,2026-06-11,C002,Beta Varejo,B2B,Sudeste,MG,P001,Notebook Pro 14,Informática,Loja Física,Bruno Lima,Boleto,2,3904.72,0.0,7809.44,0.0,7809.44,6240.36,1569.08,Concluída,4,5.0
V00953,2025-10-05,C009,Shopping Mix,B2C,Nordeste,PE,P006,Cadeira Ergonômica,Móveis,E-commerce,Carla Mendes,Pix,6,1439.77,0.0,8638.62,0.0,8638.62,5501.88,3136.74,Concluída,3,4.0
V00954,2025-11-15,C003,Casa Norte,B2C,Norte,AM,P002,Mouse Wireless,Acessórios,Representante,Fernanda Rocha,Transferência,5,90.65,0.0,453.25,0.0,453.25,179.3,273.95,Cancelada,5,4.0
V00955,2025-01-30,C001,Alfa Distribuidora,B2B,Sudeste,SP,P003,Teclado Mecânico,Acessórios,Marketplace,Ana Souza,Cartão Crédito,3,325.14,0.05,975.42,48.77,926.65,418.47,508.18,Devolvida,4,5.0
V00956,2025-03-30,C007,Loja Avenida,B2C,Centro-Oeste,GO,P001,Notebook Pro 14,Informática,Marketplace,Diego Alves,Pix,1,4124.34,0.0,4124.34,0.0,4124.34,3104.37,1019.97,Concluída,7,3.0
V00957,2026-04-02,C010,Tech Mais,B2C,Sudeste,SP,P010,Carregador USB-C,Telefonia,Representante,Carla Mendes,Boleto,4,118.44,0.03,473.76,14.21,459.55,176.96,282.59,Concluída,4,5.0
V00958,2025-03-22,C004,Delta Store,B2B,Sul,PR,P009,Smartphone X,Telefonia,Marketplace,Fernanda Rocha,Pix,2,2871.87,0.05,5743.74,287.19,5456.55,3913.32,1543.23,Concluída,4,5.0
V00959,2025-04-10,C002,Beta Varejo,B2B,Sudeste,MG,P008,Webcam Full HD,Acessórios,Marketplace,Carla Mendes,Transferência,8,214.18,0.05,1713.44,85.67,1627.77,779.44,848.33,Concluída,3,5.0
V00960,2025-08-18,C008,Prime Atacado,B2B,Sul,RS,P004,Monitor 24,Informática,E-commerce,Fernanda Rocha,Boleto,5,968.81,0.0,4844.05,0.0,4844.05,2855.05,1989.0,Concluída,3,4.0
V00961,2025-07-07,C006,Mercado Central,B2B,Nordeste,BA,P007,Mesa Office,Móveis,Representante,Carla Mendes,Transferência,5,714.96,0.08,3574.8,285.98,3288.82,2143.5,1145.32,Concluída,2,4.0
V00962,2025-03-08,C008,Prime Atacado,B2B,Sul,RS,P001,Notebook Pro 14,Informática,Marketplace,Ana Souza,Boleto,1,4668.47,0.08,4668.47,373.48,4294.99,3058.34,1236.65,Concluída,10,4.0
V00963,2025-06-24,C008,Prime Atacado,B2B,Sul,RS,P008,Webcam Full HD,Acessórios,Representante,Carla Mendes,Pix,1,215.02,0.1,215.02,21.5,193.52,82.86,110.66,Concluída,10,3.0
V00964,2026-02-20,C009,Shopping Mix,B2C,Nordeste,PE,P002,Mouse Wireless,Acessórios,Loja Física,Carla Mendes,Cartão Crédito,1,97.42,0.08,97.42,7.79,89.63,38.22,51.41,Pendente,5,2.0
V00965,2026-04-18,C005,E-commerce Livre,B2C,Sudeste,RJ,P009,Smartphone X,Telefonia,Marketplace,Fernanda Rocha,Transferência,10,2771.26,0.0,27712.6,0.0,27712.6,20204.3,7508.3,Concluída,2,1.0
V00966,2025-09-07,C004,Delta Store,B2B,Sul,PR,P010,Carregador USB-C,Telefonia,E-commerce,Diego Alves,Transferência,2,119.25,0.03,238.5,7.15,231.35,92.38,138.97,Concluída,3,3.0
V00967,2025-08-02,C002,Beta Varejo,B2B,Sudeste,MG,P006,Cadeira Ergonômica,Móveis,Marketplace,Diego Alves,Boleto,1,1299.7,0.08,1299.7,103.98,1195.72,942.24,253.48,Pendente,3,5.0
V00968,2025-06-27,C009,Shopping Mix,B2C,Nordeste,PE,P004,Monitor 24,Informática,Loja Física,Fernanda Rocha,Transferência,2,823.09,0.08,1646.18,131.69,1514.49,1262.08,252.41,Concluída,4,4.0
V00969,2026-04-20,C002,Beta Varejo,B2B,Sudeste,MG,P010,Carregador USB-C,Telefonia,Representante,Fernanda Rocha,Cartão Crédito,4,109.97,0.15,439.88,65.98,373.9,156.2,217.7,Concluída,4,4.0
V00970,2025-11-12,C008,Prime Atacado,B2B,Sul,RS,P003,Teclado Mecânico,Acessórios,Marketplace,Ana Souza,Cartão Crédito,2,339.34,0.08,678.68,54.29,624.39,315.8,308.59,Cancelada,7,5.0
V00971,2025-12-02,C010,Tech Mais,B2C,Sudeste,SP,P007,Mesa Office,Móveis,Marketplace,Ana Souza,Cartão Crédito,5,754.08,0.0,3770.4,0.0,3770.4,2100.65,1669.75,Concluída,3,
V00972,2025-01-01,C004,Delta Store,B2B,Sul,PR,P003,Teclado Mecânico,Acessórios,E-commerce,Bruno Lima,Transferência,2,294.9,0.03,589.8,17.69,572.11,269.78,302.33,Concluída,3,4.0
V00973,2026-02-04,C009,Shopping Mix,B2C,Nordeste,PE,P005,Headset Gamer,Acessórios,Marketplace,Bruno Lima,Pix,2,258.22,0.05,516.44,25.82,490.62,209.32,281.3,Concluída,4,5.0
V00974,2025-11-08,C006,Mercado Central,B2B,Nordeste,BA,P005,Headset Gamer,Acessórios,Marketplace,Carla Mendes,Cartão Crédito,1,216.68,0.08,216.68,17.33,199.35,105.62,93.73,Concluída,3,
V00975,2026-06-07,C010,Tech Mais,B2C,Sudeste,SP,P001,Notebook Pro 14,Informática,Marketplace,Bruno Lima,Boleto,6,4435.84,0.03,26615.04,798.45,25816.59,18549.96,7266.63,Pendente,15,3.0
V00976,2025-02-24,C001,Alfa Distribuidora,B2B,Sudeste,SP,P006,Cadeira Ergonômica,Móveis,Loja Física,Fernanda Rocha,Boleto,5,1273.58,0.0,6367.9,0.0,6367.9,4531.4,1836.5,Concluída,10,2.0
V00977,2025-02-01,C002,Beta Varejo,B2B,Sudeste,MG,P005,Headset Gamer,Acessórios,E-commerce,Diego Alves,Transferência,3,264.5,0.1,793.5,79.35,714.15,298.68,415.47,Concluída,5,3.0
V00978,2026-02-20,C006,Mercado Central,B2B,Nordeste,BA,P007,Mesa Office,Móveis,Marketplace,Diego Alves,Pix,10,858.97,0.0,8589.7,0.0,8589.7,4049.8,4539.9,Concluída,10,3.0
V00979,2025-05-23,C003,Casa Norte,B2C,Norte,AM,P008,Webcam Full HD,Acessórios,E-commerce,Fernanda Rocha,Transferência,2,209.74,0.03,419.48,12.58,406.9,167.92,238.98,Concluída,10,
V00980,2025-06-07,C006,Mercado Central,B2B,Nordeste,BA,P007,Mesa Office,Móveis,Representante,Bruno Lima,Pix,5,705.33,0.0,3526.65,0.0,3526.65,2221.0,1305.65,Concluída,10,5.0
V00981,2025-01-17,C001,Alfa Distribuidora,B2B,Sudeste,SP,P002,Mouse Wireless,Acessórios,E-commerce,Diego Alves,Transferência,1,104.5,0.1,104.5,10.45,94.05,35.49,58.56,Concluída,4,4.0
V00982,2025-05-21,C003,Casa Norte,B2C,Norte,AM,P002,Mouse Wireless,Acessórios,ecommerce,Diego Alves,Transferência,1,97.58,0.1,97.58,9.76,87.82,38.4,49.42,Concluída,5,4.0
V00983,2026-04-11,C010,Tech Mais,B2C,Sudeste,SP,P003,Teclado Mecânico,Acessórios,Marketplace,Fernanda Rocha,Transferência,6,318.6,0.0,1911.6,0.0,1911.6,830.34,1081.26,Concluida,3,5.0
V00984,2025-08-20,C007,Loja Avenida,B2C,Centro-Oeste,GO,P006,Cadeira Ergonômica,Móveis,E-commerce,Diego Alves,Cartão Crédito,1,1310.54,0.03,1310.54,39.32,1271.22,948.1,323.12,Pendente,3,4.0
V00985,2025-08-31,C010,Tech Mais,B2C,Sudeste,SP,P008,Webcam Full HD,Acessórios,Representante,Diego Alves,Boleto,1,212.56,0.03,212.56,6.38,206.18,97.39,108.79,Pendente,4,4.0
V00986,2026-05-10,C001,Alfa Distribuidora,B2B,Sudeste,SP,P001,Notebook Pro 14,Informática,Representante,Ana Souza,Transferência,6,4525.4,0.0,27152.4,0.0,27152.4,17890.26,9262.14,Concluída,3,3.0
V00987,2026-06-24,C002,Beta Varejo,B2B,Sudeste,MG,P003,Teclado Mecânico,Acessórios,Representante,Diego Alves,Cartão Crédito,1,333.29,0.0,333.29,0.0,333.29,134.77,198.52,Concluída,7,5.0
V00988,2025-04-01,C009,Shopping Mix,B2C,Nordeste,PE,P010,Carregador USB-C,Telefonia,E-commerce,Diego Alves,Cartão Crédito,3,109.07,0.15,327.21,49.08,278.13,120.48,157.65,Concluída,3,3.0
V00989,2025-11-16,C009,Shopping Mix,B2C,Nordeste,PE,P010,Carregador USB-C,Telefonia,Loja Física,Carla Mendes,Cartão Crédito,2,121.04,0.05,242.08,12.1,229.98,83.5,146.48,Pendente,2,3.0
V00990,2026-06-09,C008,Prime Atacado,B2B,Sul,RS,P008,Webcam Full HD,Acessórios,Marketplace,Fernanda Rocha,Boleto,3,217.44,0.0,652.32,0.0,652.32,267.99,384.33,Concluída,5,5.0
V00991,2025-10-29,C007,Loja Avenida,B2C,Centro-Oeste,GO,P006,Cadeira Ergonômica,Móveis,Representante,Bruno Lima,Cartão Crédito,2,1242.78,0.0,2485.56,0.0,2485.56,1641.12,844.44,Pendente,4,4.0
V00992,2025-09-24,C010,Tech Mais,B2C,Sudeste,,P005,Headset Gamer,Acessórios,Loja Física,Diego Alves,Pix,5,242.29,0.0,1211.45,0.0,1211.45,559.75,651.7,Devolvida,5,2.0
V00993,2025-10-26,C010,Tech Mais,B2C,Sudeste,SP,P001,Notebook Pro 14,Informática,Loja Física,Carla Mendes,Transferência,3,4485.28,0.0,13455.84,0.0,13455.84,8794.62,4661.22,Devolvida,2,5.0
V00994,2026-06-02,C002,Beta Varejo,B2B,Sudeste,MG,P003,Teclado Mecânico,Acessórios,Loja Física,Carla Mendes,Boleto,3,319.45,0.0,958.35,0.0,958.35,464.37,493.98,Concluída,5,5.0
V00995,2025-10-15,C003,Casa Norte,B2C,Norte,AM,P010,Carregador USB-C,Telefonia,Representante,Carla Mendes,Cartão Crédito,4,122.13,0.03,488.52,14.66,473.86,166.64,307.22,Pendente,5,4.0
V00996,2025-06-28,C002,Beta Varejo,B2B,Sudeste,MG,P010,Carregador USB-C,informatica,E-commerce,Diego Alves,Boleto,1,119.39,0.0,119.39,0.0,119.39,43.63,75.76,Concluída,3,5.0
V00997,2025-08-30,C003,Casa Norte,B2C,Norte,AM,P005,Headset Gamer,Acessórios,Marketplace,Bruno Lima,Cartão Crédito,1,237.82,0.03,237.82,7.13,230.69,104.84,125.85,Concluida,7,5.0
V00998,2025-05-29,C006,Mercado Central,B2B,Nordeste,BA,P002,Mouse Wireless,Acessórios,E-commerce,Diego Alves,Transferência,1,89.56,0.03,89.56,2.69,86.87,41.35,45.52,Cancelada,7,4.0
V00999,2026-03-27,C007,Loja Avenida,B2C,Centro-Oeste,GO,P004,Monitor 24,Informática,E-commerce,Bruno Lima,Boleto,2,893.16,0.0,1786.32,0.0,1786.32,1129.22,657.1,Pendente,3,4.0
V01000,2025-04-29,C001,Alfa Distribuidora,B2B,Sudeste,SP,P005,Headset Gamer,Acessórios,Loja Física,Bruno Lima,Transferência,1,265.03,0.03,265.03,7.95,257.08,109.21,147.87,Devolvida,4,5.0
V01001,2025-11-05,C007,Loja Avenida,B2C,Centro-Oeste,GO,P008,Webcam Full HD,Acessórios,Marketplace,Fernanda Rocha,Pix,1,197.63,0.08,197.63,15.81,181.82,95.22,86.6,Concluída,4,4.0
V01002,2026-05-01,C007,Loja Avenida,B2C,Centro-Oeste,GO,P007,Mesa Office,Móveis,Representante,Bruno Lima,Transferência,1,743.4,0.0,743.4,0.0,743.4,414.99,328.41,Cancelada,3,3.0
V01003,2026-04-05,C001,Alfa Distribuidora,B2B,Sudeste,SP,P005,Headset Gamer,Acessórios,Marketplace,Carla Mendes,Cartão Crédito,3,261.71,0.0,785.13,0.0,785.13,294.24,490.89,Concluída,7,5.0
V01004,2025-12-29,C002,Beta Varejo,B2B,Sudeste,MG,P009,Smartphone X,Telefonia,Marketplace,Fernanda Rocha,Boleto,5,3111.11,0.08,15555.55,1244.44,14311.11,10184.0,4127.11,Concluída,2,
V01005,2025-10-01,C006,Mercado Central,B2B,Nordeste,BA,P005,Headset Gamer,Acessórios,Loja Física,Carla Mendes,Transferência,2,224.04,0.05,448.08,22.4,425.68,203.94,221.74,Concluída,5,4.0
V01006,2025-07-19,C008,Prime Atacado,B2B,Sul,RS,P004,Monitor 24,Informática,Representante,Bruno Lima,Boleto,5,852.88,0.0,4264.4,0.0,4264.4,3101.2,1163.2,Concluída,7,4.0
V01007,2025-01-09,C009,Shopping Mix,B2C,Nordeste,PE,P001,Notebook Pro 14,Informática,Loja Física,Ana Souza,Transferência,4,3919.16,0.1,15676.64,1567.66,14108.98,12065.2,2043.78,Concluída,2,3.0
V01008,2025-04-17,C002,Beta Varejo,B2B,Sudeste,MG,P009,Smartphone X,Telefonia,Marketplace,Carla Mendes,Pix,3,3061.0,0.03,9183.0,275.49,8907.51,6459.03,2448.48,Concluída,4,3.0
V01009,2025-07-17,C005,E-commerce Livre,B2C,Sudeste,RJ,P005,Headset Gamer,Acessórios,Loja Física,Ana Souza,Cartão Crédito,5,229.04,0.1,1145.2,114.52,1030.68,569.05,461.63,Pendente,5,5.0
V01010,2025-08-11,C001,Alfa Distribuidora,B2B,Sudeste,SP,P010,Carregador USB-C,Telefonia,Loja Física,Ana Souza,Cartão Crédito,5,102.17,0.05,510.85,25.54,485.31,194.5,290.81,Concluída,3,3.0
V01011,2026-01-20,C010,Tech Mais,B2C,Sudeste,SP,P003,Teclado Mecânico,Acessórios,E-commerce,Ana Souza,Pix,2,318.44,0.05,636.88,31.84,605.04,270.68,334.36,Concluída,3,5.0
V01012,2026-04-24,C005,E-commerce Livre,B2C,Sudeste,RJ,P005,Headset Gamer,Acessórios,Loja Física,Diego Alves,Boleto,3,245.39,0.05,736.17,36.81,699.36,308.82,390.54,Concluida,4,4.0
V01013,2025-09-21,C007,Loja Avenida,B2C,Centro-Oeste,GO,P006,Cadeira Ergonômica,Móveis,E-commerce,Ana Souza,Boleto,4,1220.45,0.05,4881.8,244.09,4637.71,3589.08,1048.63,Concluída,2,3.0
V01014,2026-02-02,C001,Alfa Distribuidora,B2B,Sudeste,SP,P007,Mesa Office,Móveis,Representante,Ana Souza,Boleto,8,820.28,0.0,6562.24,0.0,6562.24,3385.68,3176.56,Concluída,7,2.0
V01015,2026-03-28,C005,E-commerce Livre,B2C,Sudeste,RJ,P003,Teclado Mecânico,Acessórios,Loja Física,Diego Alves,Pix,1,350.64,0.0,350.64,0.0,350.64,138.66,211.98,Pendente,5,4.0
V01016,2025-07-02,C010,Tech Mais,B2C,Sudeste,SP,P007,Mesa Office,Móveis,Marketplace,Ana Souza,Pix,1,706.84,0.0,706.84,0.0,706.84,463.83,243.01,Concluída,7,
V01017,2025-08-12,C009,Shopping Mix,B2C,Nordeste,PE,P007,Mesa Office,Móveis,Loja Física,Diego Alves,Boleto,2,734.82,0.03,1469.64,44.09,1425.55,931.78,493.77,Cancelada,2,5.0
V01018,2025-03-16,C002,Beta Varejo,B2B,Sudeste,MG,P001,Notebook Pro 14,Informática,Loja Física,Fernanda Rocha,Boleto,3,4618.5,0.0,13855.5,0.0,13855.5,9297.57,4557.93,Devolvida,4,4.0
V01019,2026-05-25,C008,Prime Atacado,B2B,Sul,RS,P001,Notebook Pro 14,Informática,E-commerce,Ana Souza,Cartão Crédito,1,4037.0,0.0,4037.0,0.0,4037.0,3324.87,712.13,Concluída,4,5.0
V01020,2025-06-05,C007,Loja Avenida,B2C,Centro-Oeste,GO,P005,Headset Gamer,Acessórios,Representante,Diego Alves,,1,241.68,0.05,241.68,12.08,229.6,112.98,116.62,Concluída,5,3.0
